id	name
GO:0048311	mitochondrion distribution
GO:0071433	cell wall repair
GO:0015990	electron transport coupled proton transport
GO:0006528	asparagine metabolic process
GO:0097468	programmed cell death in response to reactive oxygen species
GO:0006208	pyrimidine nucleobase catabolic process
GO:0140301	pollen-stigma interaction
GO:0010467	gene expression
GO:0033120	positive regulation of RNA splicing
GO:2000104	negative regulation of DNA-templated DNA replication
GO:0010055	atrichoblast differentiation
GO:0043620	regulation of DNA-templated transcription in response to stress
GO:0098755	maintenance of seed dormancy by absisic acid
GO:0016480	negative regulation of transcription by RNA polymerase III
GO:0072702	response to methyl methanesulfonate
GO:0016046	detection of fungus
GO:0010249	auxin conjugate metabolic process
GO:0033184	positive regulation of histone ubiquitination
GO:0002926	tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation
GO:0060867	fruit abscission
GO:0009715	chalcone biosynthetic process
GO:0071243	cellular response to arsenic-containing substance
GO:0000957	mitochondrial RNA catabolic process
GO:0002938	tRNA guanine ribose methylation
GO:0007263	nitric oxide mediated signal transduction
GO:0010395	rhamnogalacturonan I metabolic process
GO:0032367	intracellular cholesterol transport
GO:0070601	centromeric sister chromatid cohesion
GO:0050000	chromosome localization
GO:0051503	adenine nucleotide transport
GO:0010400	rhamnogalacturonan I side chain metabolic process
GO:0036265	RNA (guanine-N7)-methylation
GO:0001935	endothelial cell proliferation
GO:0051574	positive regulation of histone H3-K9 methylation
GO:0000491	small nucleolar ribonucleoprotein complex assembly
GO:0006673	inositol phosphoceramide metabolic process
GO:0010432	bract development
GO:0010451	floral meristem growth
GO:0035303	regulation of dephosphorylation
GO:1901485	positive regulation of transcription factor catabolic process
GO:0009110	vitamin biosynthetic process
GO:0007349	cellularization
GO:0006154	adenosine catabolic process
GO:0006835	dicarboxylic acid transport
GO:0035674	tricarboxylic acid transmembrane transport
GO:0006742	NADP catabolic process
GO:0019677	NAD catabolic process
GO:2000767	positive regulation of cytoplasmic translation
GO:0015690	aluminum cation transport
GO:0002764	immune response-regulating signaling pathway
GO:0015680	protein maturation by copper ion transfer
GO:0051290	protein heterotetramerization
GO:1901671	positive regulation of superoxide dismutase activity
GO:0072708	response to sorbitol
GO:1990426	mitotic recombination-dependent replication fork processing
GO:1900368	regulation of post-transcriptional gene silencing by RNA
GO:0032324	molybdopterin cofactor biosynthetic process
GO:0019854	L-ascorbic acid catabolic process
GO:1904159	megasporocyte differentiation
GO:0006825	copper ion transport
GO:0046967	cytosol to endoplasmic reticulum transport
GO:0010922	positive regulation of phosphatase activity
GO:0042326	negative regulation of phosphorylation
GO:0022414	reproductive process
GO:1905323	telomerase holoenzyme complex assembly
GO:0001101	response to acid chemical
GO:0022417	protein maturation by protein folding
GO:0045041	protein import into mitochondrial intermembrane space
GO:0048867	stem cell fate determination
GO:0051179	localization
GO:0034263	positive regulation of autophagy in response to ER overload
GO:0044238	primary metabolic process
GO:1990064	ground tissue pattern formation
GO:0009722	detection of cytokinin stimulus
GO:0071345	cellular response to cytokine stimulus
GO:0010324	membrane invagination
GO:0002757	immune response-activating signal transduction
GO:0002946	tRNA C5-cytosine methylation
GO:0010241	ent-kaurene oxidation to kaurenoic acid
GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process
GO:0002131	wobble position cytosine ribose methylation
GO:0002132	wobble position uridine ribose methylation
GO:0000738	DNA catabolic process, exonucleolytic
GO:0035725	sodium ion transmembrane transport
GO:0015884	folic acid transport
GO:0080145	cysteine homeostasis
GO:0043571	maintenance of CRISPR repeat elements
GO:0000349	generation of catalytic spliceosome for first transesterification step
GO:0032594	protein transport within lipid bilayer
GO:1901137	carbohydrate derivative biosynthetic process
GO:0010398	xylogalacturonan metabolic process
GO:0051174	regulation of phosphorus metabolic process
GO:0043633	polyadenylation-dependent RNA catabolic process
GO:0019427	acetyl-CoA biosynthetic process from acetate
GO:0030245	cellulose catabolic process
GO:0043207	response to external biotic stimulus
GO:0042773	ATP synthesis coupled electron transport
GO:0061504	cyclic threonylcarbamoyladenosine biosynthetic process
GO:0009443	pyridoxal 5'-phosphate salvage
GO:0090400	stress-induced premature senescence
GO:1904250	positive regulation of age-related resistance
GO:0001173	DNA-templated transcriptional start site selection
GO:0019593	mannitol biosynthetic process
GO:0015811	L-cystine transport
GO:0032204	regulation of telomere maintenance
GO:0043247	telomere maintenance in response to DNA damage
GO:0090352	regulation of nitrate assimilation
GO:1900058	regulation of sulfate assimilation
GO:0000720	pyrimidine dimer repair by nucleotide-excision repair
GO:1901255	nucleotide-excision repair involved in interstrand cross-link repair
GO:0042306	regulation of protein import into nucleus
GO:0006269	DNA replication, synthesis of RNA primer
GO:0001714	endodermal cell fate specification
GO:1905952	regulation of lipid localization
GO:0001516	prostaglandin biosynthetic process
GO:0006722	triterpenoid metabolic process
GO:0019373	epoxygenase P450 pathway
GO:0010423	negative regulation of brassinosteroid biosynthetic process
GO:0046487	glyoxylate metabolic process
GO:0010586	miRNA metabolic process
GO:0035019	somatic stem cell population maintenance
GO:0006069	ethanol oxidation
GO:0046292	formaldehyde metabolic process
GO:0043692	monoterpene metabolic process
GO:0051761	sesquiterpene metabolic process
GO:0070987	error-free translesion synthesis
GO:0035884	arabinan biosynthetic process
GO:0050792	regulation of viral process
GO:0042981	regulation of apoptotic process
GO:0071918	urea transmembrane transport
GO:0090239	regulation of histone H4 acetylation
GO:0072710	response to hydroxyurea
GO:1902751	positive regulation of cell cycle G2/M phase transition
GO:0090451	cotyledon boundary formation
GO:0043201	response to leucine
GO:0080052	response to histidine
GO:0080053	response to phenylalanine
GO:0015717	triose phosphate transport
GO:0006593	ornithine catabolic process
GO:0010121	arginine catabolic process to proline via ornithine
GO:0019544	arginine catabolic process to glutamate
GO:0015822	ornithine transport
GO:1990575	mitochondrial L-ornithine transmembrane transport
GO:0071900	regulation of protein serine/threonine kinase activity
GO:0006983	ER overload response
GO:0090697	post-embryonic plant organ morphogenesis
GO:2000469	negative regulation of peroxidase activity
GO:0048208	COPII vesicle coating
GO:0080179	1-methylguanosine metabolic process
GO:0097009	energy homeostasis
GO:0051554	flavonol metabolic process
GO:0080003	thalianol metabolic process
GO:0000740	nuclear membrane fusion
GO:0044089	positive regulation of cellular component biogenesis
GO:0006792	regulation of sulfur utilization
GO:0015810	aspartate transmembrane transport
GO:0015827	tryptophan transport
GO:0005997	xylulose metabolic process
GO:0009593	detection of chemical stimulus
GO:1990116	ribosome-associated ubiquitin-dependent protein catabolic process
GO:0042817	pyridoxal metabolic process
GO:0034628	'de novo' NAD biosynthetic process from aspartate
GO:1903790	guanine nucleotide transmembrane transport
GO:0006907	pinocytosis
GO:0050708	regulation of protein secretion
GO:0017009	protein-phycocyanobilin linkage
GO:0098586	cellular response to virus
GO:0018293	protein-FAD linkage
GO:0033198	response to ATP
GO:0040031	snRNA modification
GO:0034477	U6 snRNA 3'-end processing
GO:0007065	male meiosis sister chromatid cohesion
GO:0007066	female meiosis sister chromatid cohesion
GO:2000604	negative regulation of secondary growth
GO:0052096	formation of syncytium involving giant cell for nutrient acquisition
GO:0006060	sorbitol metabolic process
GO:0034067	protein localization to Golgi apparatus
GO:0009609	response to symbiotic bacterium
GO:0046398	UDP-glucuronate metabolic process
GO:0052573	UDP-D-galactose metabolic process
GO:0032008	positive regulation of TOR signaling
GO:1900032	regulation of trichome patterning
GO:0048461	flower structural organization
GO:0042820	vitamin B6 catabolic process
GO:0042821	pyridoxal biosynthetic process
GO:0090709	regulation of timing of plant organ formation
GO:1901038	cyanidin 3-O-glucoside metabolic process
GO:0006393	termination of mitochondrial transcription
GO:0006876	cellular cadmium ion homeostasis
GO:0060858	vesicle-mediated transport involved in floral organ abscission
GO:0034498	early endosome to Golgi transport
GO:0018131	oxazole or thiazole biosynthetic process
GO:0031116	positive regulation of microtubule polymerization
GO:0006766	vitamin metabolic process
GO:0070932	histone H3 deacetylation
GO:0006784	heme A biosynthetic process
GO:1901029	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
GO:0031509	subtelomeric heterochromatin formation
GO:0010064	embryonic shoot morphogenesis
GO:0018008	N-terminal peptidyl-glycine N-myristoylation
GO:0071140	resolution of mitotic recombination intermediates
GO:0090656	t-circle formation
GO:0042843	D-xylose catabolic process
GO:0070682	proteasome regulatory particle assembly
GO:1902979	mitotic DNA replication termination
GO:0030644	cellular chloride ion homeostasis
GO:0019428	allantoin biosynthetic process
GO:0060213	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening
GO:0010654	apical cell fate commitment
GO:0006227	dUDP biosynthetic process
GO:0006233	dTDP biosynthetic process
GO:0006235	dTTP biosynthetic process
GO:0032091	negative regulation of protein binding
GO:0048041	focal adhesion assembly
GO:0071318	cellular response to ATP
GO:0010247	detection of phosphate ion
GO:0062210	shoot regeneration
GO:0008614	pyridoxine metabolic process
GO:1903533	regulation of protein targeting
GO:1903553	positive regulation of extracellular exosome assembly
GO:0001933	negative regulation of protein phosphorylation
GO:1904277	negative regulation of wax biosynthetic process
GO:0009661	chromoplast organization
GO:0010186	positive regulation of cellular defense response
GO:1903288	positive regulation of potassium ion import across plasma membrane
GO:0007006	mitochondrial membrane organization
GO:0017126	nucleologenesis
GO:0051484	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway involved in terpenoid biosynthetic process
GO:0018126	protein hydroxylation
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint
GO:0032953	regulation of (1->3)-beta-D-glucan biosynthetic process
GO:0097167	circadian regulation of translation
GO:0051247	positive regulation of protein metabolic process
GO:2000905	negative regulation of starch metabolic process
GO:0046916	cellular transition metal ion homeostasis
GO:0090431	alkyl caffeate ester biosynthetic process
GO:0030327	prenylated protein catabolic process
GO:0030328	prenylcysteine catabolic process
GO:0006287	base-excision repair, gap-filling
GO:0045004	DNA replication proofreading
GO:0070994	detection of oxidative stress
GO:0045730	respiratory burst
GO:0006354	DNA-templated transcription elongation
GO:0071275	cellular response to aluminum ion
GO:0015813	L-glutamate transmembrane transport
GO:0033396	beta-alanine biosynthetic process via 3-ureidopropionate
GO:0070291	N-acylethanolamine metabolic process
GO:0000964	mitochondrial RNA 5'-end processing
GO:0000959	mitochondrial RNA metabolic process
GO:0015789	UDP-N-acetylgalactosamine transmembrane transport
GO:1903070	negative regulation of ER-associated ubiquitin-dependent protein catabolic process
GO:1903857	negative regulation of cytokinin dehydrogenase activity
GO:0097164	ammonium ion metabolic process
GO:0010221	negative regulation of vernalization response
GO:0062052	starch granule initiation
GO:0010394	homogalacturonan metabolic process
GO:0048866	stem cell fate specification
GO:0006895	Golgi to endosome transport
GO:0015801	aromatic amino acid transport
GO:0046085	adenosine metabolic process
